"('TimeGMT', <class 'str'>, None, 30, 30, 3, True)","('date', <class 'datetime.date'>, None, 10, 10, 0, True)","('SourceSystemId', <class 'int'>, None, 19, 19, 0, True)","('DbAddr', <class 'int'>, None, 19, 19, 0, True)","('DbName', <class 'str'>, None, 80, 80, 0, True)","('EValue', <class 'float'>, None, 53, 53, 0, True)","('Year', <class 'str'>, None, 1024, 1024, 0, True)","('Month', <class 'str'>, None, 1024, 1024, 0, True)","('Day', <class 'str'>, None, 1024, 1024, 0, True)"
2024-01-01 13:15:00+00:00,2024-01-01,2,7456,Default Name,9.873589515686035,2024,1,1
2024-01-01 00:44:00+00:00,2024-01-01,2,7456,Default Name,10.041775703430176,2024,1,1
2024-01-01 08:37:00+00:00,2024-01-01,2,7456,Default Name,9.599609375,2024,1,1
2024-01-01 19:00:00+00:00,2024-01-01,2,7456,Default Name,9.281322479248047,2024,1,1
2024-01-01 10:28:00+00:00,2024-01-01,2,7456,Default Name,9.996564865112305,2024,1,1
2024-01-01 19:01:00+00:00,2024-01-01,2,7456,Default Name,9.292173385620117,2024,1,1
2024-01-01 10:59:00+00:00,2024-01-01,2,7456,Default Name,9.391637802124023,2024,1,1
2024-01-01 15:46:00+00:00,2024-01-01,2,7456,Default Name,9.872685432434082,2024,1,1
2024-01-01 00:43:00+00:00,2024-01-01,2,7456,Default Name,9.658384323120117,2024,1,1
2024-01-01 03:19:00+00:00,2024-01-01,2,7456,Default Name,9.63487434387207,2024,1,1
2024-01-01 05:58:00+00:00,2024-01-01,2,7456,Default Name,10.024595260620117,2024,1,1
2024-01-01 04:46:00+00:00,2024-01-01,2,7456,Default Name,10.072518348693848,2024,1,1
2024-01-01 00:27:00+00:00,2024-01-01,2,7456,Default Name,10.102357864379883,2024,1,1
2024-01-01 14:47:00+00:00,2024-01-01,2,7456,Default Name,9.290365219116211,2024,1,1
2024-01-01 23:47:00+00:00,2024-01-01,2,7456,Default Name,9.092339515686035,2024,1,1
2024-01-01 22:31:00+00:00,2024-01-01,2,7456,Default Name,9.142976760864258,2024,1,1
2024-01-01 07:04:00+00:00,2024-01-01,2,7456,Default Name,10.037254333496094,2024,1,1
2024-01-01 01:57:00+00:00,2024-01-01,2,7456,Default Name,10.15842056274414,2024,1,1
2024-01-01 00:53:00+00:00,2024-01-01,2,7456,Default Name,9.574291229248047,2024,1,1
2024-01-01 18:41:00+00:00,2024-01-01,2,7456,Default Name,9.191804885864258,2024,1,1
2024-01-01 23:24:00+00:00,2024-01-01,2,7456,Default Name,9.2966947555542,2024,1,1
2024-01-01 01:23:00+00:00,2024-01-01,2,7456,Default Name,9.668330192565918,2024,1,1
2024-01-01 20:24:00+00:00,2024-01-01,2,7456,Default Name,9.232494354248047,2024,1,1
2024-01-01 05:09:00+00:00,2024-01-01,2,7456,Default Name,10.040870666503906,2024,1,1
2024-01-01 16:11:00+00:00,2024-01-01,2,7456,Default Name,9.303024291992188,2024,1,1
2024-01-01 17:05:00+00:00,2024-01-01,2,7456,Default Name,9.250578880310059,2024,1,1
2024-01-01 17:36:00+00:00,2024-01-01,2,7456,Default Name,9.400680541992188,2024,1,1
2024-01-01 13:10:00+00:00,2024-01-01,2,7456,Default Name,9.884440422058105,2024,1,1
2024-01-01 16:24:00+00:00,2024-01-01,2,7456,Default Name,9.407913208007812,2024,1,1
2024-01-01 19:06:00+00:00,2024-01-01,2,7456,Default Name,9.300311088562012,2024,1,1
2024-01-01 05:20:00+00:00,2024-01-01,2,7456,Default Name,10.00379753112793,2024,1,1
2024-01-01 09:37:00+00:00,2024-01-01,2,7456,Default Name,9.545355796813965,2024,1,1
2024-01-01 05:00:00+00:00,2024-01-01,2,7456,Default Name,9.633970260620117,2024,1,1
2024-01-01 10:53:00+00:00,2024-01-01,2,7456,Default Name,9.41514778137207,2024,1,1
2024-01-01 06:38:00+00:00,2024-01-01,2,7456,Default Name,9.920608520507812,2024,1,1
2024-01-01 00:24:00+00:00,2024-01-01,2,7456,Default Name,9.640299797058105,2024,1,1
2024-01-01 21:49:00+00:00,2024-01-01,2,7456,Default Name,9.221643447875977,2024,1,1
2024-01-01 11:48:00+00:00,2024-01-01,2,7456,Default Name,9.469401359558105,2024,1,1
2024-01-01 07:36:00+00:00,2024-01-01,2,7456,Default Name,9.557111740112305,2024,1,1
2024-01-01 11:55:00+00:00,2024-01-01,2,7456,Default Name,9.485677719116211,2024,1,1
2024-01-01 18:18:00+00:00,2024-01-01,2,7456,Default Name,9.2478666305542,2024,1,1
2024-01-01 17:03:00+00:00,2024-01-01,2,7456,Default Name,9.850984573364258,2024,1,1
2024-01-01 05:42:00+00:00,2024-01-01,2,7456,Default Name,9.612268447875977,2024,1,1
2024-01-01 19:19:00+00:00,2024-01-01,2,7456,Default Name,9.284034729003906,2024,1,1
2024-01-01 17:34:00+00:00,2024-01-01,2,7456,Default Name,9.853696823120117,2024,1,1
2024-01-01 17:04:00+00:00,2024-01-01,2,7456,Default Name,9.836516380310059,2024,1,1
2024-01-01 22:12:00+00:00,2024-01-01,2,7456,Default Name,9.205368041992188,2024,1,1
2024-01-01 20:15:00+00:00,2024-01-01,2,7456,Default Name,9.658384323120117,2024,1,1
2024-01-01 15:23:00+00:00,2024-01-01,2,7456,Default Name,9.329246520996094,2024,1,1
2024-01-01 16:56:00+00:00,2024-01-01,2,7456,Default Name,9.658384323120117,2024,1,1
2024-01-01 03:24:00+00:00,2024-01-01,2,7456,Default Name,9.612268447875977,2024,1,1
2024-01-01 05:22:00+00:00,2024-01-01,2,7456,Default Name,10.080657005310059,2024,1,1
2024-01-01 03:15:00+00:00,2024-01-01,2,7456,Default Name,10.096932411193848,2024,1,1
2024-01-01 11:37:00+00:00,2024-01-01,2,7456,Default Name,9.536314010620117,2024,1,1
2024-01-01 06:32:00+00:00,2024-01-01,2,7456,Default Name,9.9169921875,2024,1,1
2024-01-01 19:59:00+00:00,2024-01-01,2,7456,Default Name,9.14659309387207,2024,1,1
2024-01-01 20:58:00+00:00,2024-01-01,2,7456,Default Name,9.684606552124023,2024,1,1
2024-01-01 12:35:00+00:00,2024-01-01,2,7456,Default Name,9.381690979003906,2024,1,1
2024-01-01 01:09:00+00:00,2024-01-01,2,7456,Default Name,10.106879234313965,2024,1,1
2024-01-01 01:08:00+00:00,2024-01-01,2,7456,Default Name,10.054434776306152,2024,1,1
2024-01-01 00:20:00+00:00,2024-01-01,2,7456,Default Name,10.040870666503906,2024,1,1
